# BLASTN 2.6.0+
# Query: PAO1 cnorB
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 20 hits found
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 16 hits found
PA0519	NC_011770.1	100.000	1707	0	0	1	1707	572385	570679	0.0	3153	100
PA0519	NC_002516.2	100.000	1707	0	0	1	1707	580100	578394	0.0	3153	100
PA0519	NC_011770.1	100.000	1707	0	0	1	1707	572385	570679	0.0	3153	100
PA0519	NC_002516.2	100.000	1707	0	0	1	1707	580100	578394	0.0	3153	100
PA0519	NC_008463.1	99.649	1707	6	0	1	1707	590077	588371	0.0	3120	100
PA0519	NC_009656.1	98.770	1707	21	0	1	1707	639322	637616	0.0	3037	100
PA0519	NZ_CP007511.1	84.385	1537	228	12	177	1707	3579185	3577655	0.0	1498	90
PA0519	NZ_CP018420.1	81.980	1515	259	12	191	1698	4151180	4152687	0.0	1273	88
PA0519	NZ_CP018319.1	81.374	1557	266	21	154	1698	5952471	5954015	0.0	1247	91
PA0519	NC_017532.1	76.093	778	160	22	535	1302	3880606	3879845	2.68e-104	383	45
# BLASTN 2.6.0+
# Query: PA4967 parE
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 52 hits found
PA4967	NC_002516.2	100.000	1890	0	0	1	1890	5577917	5576028	0.0	3491	100
PA4967	NC_011770.1	99.735	1890	5	0	1	1890	5910252	5908363	0.0	3463	100
PA4967	NC_008463.1	99.206	1890	15	0	1	1890	5849307	5847418	0.0	3408	100
PA4967	NC_009656.1	97.407	1890	49	0	1	1890	5867093	5865204	0.0	3219	100
PA4967	NZ_CP014158.1	90.420	1879	174	3	15	1890	6368389	6366514	0.0	2468	99
PA4967	NZ_CP015878.1	89.462	1879	192	3	15	1890	6659571	6657696	0.0	2368	99
PA4967	NZ_CP014784.1	87.021	1880	236	8	10	1885	4200173	4202048	0.0	2113	99
PA4967	NC_017532.1	86.917	1888	237	10	8	1890	4165607	4163725	0.0	2109	99
PA4967	NZ_CP007012.1	86.758	1888	230	17	13	1890	5345266	5343389	0.0	2084	99
PA4967	NZ_CP007511.1	86.624	1884	236	16	15	1890	3873812	3871937	0.0	2069	99
PA4967	NC_009434.1	86.335	1888	248	10	8	1890	4122765	4120883	0.0	2049	99
PA4967	NZ_CP009365.1	85.874	1883	256	10	13	1890	4315630	4313753	0.0	1995	99
PA4967	NZ_CP016162.1	85.547	1882	264	8	13	1890	632458	630581	0.0	1962	99
PA4967	NZ_CP009533.1	85.175	1882	261	16	13	1885	3152056	3150184	0.0	1914	99
PA4967	NZ_CP009048.1	84.803	1882	268	16	13	1885	5257771	5255899	0.0	1875	99
PA4967	NZ_CP018420.1	84.186	1897	279	16	4	1890	585628	587513	0.0	1821	99
PA4967	NZ_LS483370.1	83.501	1891	293	16	4	1885	4393161	4391281	0.0	1746	99
PA4967	NZ_CP026562.1	83.475	1888	297	13	4	1884	5439599	5437720	0.0	1744	99
PA4967	NZ_CP023466.1	83.404	1898	295	17	4	1890	6012242	6010354	0.0	1742	99
PA4967	NZ_LT855380.1	83.439	1884	297	11	4	1880	5328773	5326898	0.0	1736	99
PA4967	NZ_CP014546.1	83.351	1898	296	16	4	1890	2094394	2096282	0.0	1736	99
PA4967	NZ_LT855380.1	83.439	1884	297	11	4	1880	5328773	5326898	0.0	1736	99
PA4967	NZ_CP014546.1	83.351	1898	296	16	4	1890	2094394	2096282	0.0	1736	99
PA4967	NZ_CP015600.1	83.307	1899	292	21	4	1890	600907	602792	0.0	1727	99
PA4967	NZ_CP011507.1	83.298	1898	294	17	4	1890	2589732	2587847	0.0	1727	99
PA4967	NZ_CP015600.1	83.307	1899	292	21	4	1890	600907	602792	0.0	1727	99
PA4967	NZ_CP011507.1	83.298	1898	294	17	4	1890	2589732	2587847	0.0	1727	99
PA4967	NC_004578.1	83.272	1889	299	15	4	1884	5629453	5627574	0.0	1722	99
PA4967	NZ_CP020351.1	83.016	1890	302	17	4	1884	629097	630976	0.0	1694	99
PA4967	NZ_CP018319.1	82.937	1893	310	12	4	1890	1849652	1847767	0.0	1694	99
PA4967	NZ_CP020351.1	83.016	1890	302	17	4	1884	629097	630976	0.0	1694	99
PA4967	NZ_CP018319.1	82.937	1893	310	12	4	1890	1849652	1847767	0.0	1694	99
# BLASTN 2.6.0+
# Query: PA0958 oprD
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 16 hits found
PA0958	NC_002516.2	100.000	1332	0	0	1	1332	1045314	1043983	0.0	2460	100
PA0958	NC_008463.1	95.796	1332	56	0	1	1332	4606220	4607551	0.0	2150	100
PA0958	NC_011770.1	92.354	1334	92	7	1	1332	4793077	4794402	0.0	1890	100
PA0958	NC_009656.1	89.820	1336	122	9	1	1332	4674381	4675706	0.0	1701	100
PA0958	NZ_CP014158.1	77.431	1347	265	32	1	1332	1845593	1844271	0.0	767	100
PA0958	NZ_CP015878.1	76.083	1154	233	33	193	1332	1898179	1897055	2.49e-158	562	98
PA0958	NZ_CP015878.1	80.864	162	31	0	1	162	1898398	1898237	1.08e-27	128	98
PA0958	NZ_CP015878.1	76.083	1154	233	33	193	1332	1898179	1897055	2.49e-158	562	98
PA0958	NZ_CP015878.1	80.864	162	31	0	1	162	1898398	1898237	1.08e-27	128	98
PA0958	NZ_CP007012.1	79.389	131	23	2	946	1074	4488128	4488256	5.09e-16	89.8	10
# BLAST processed 15 queries
